t   Re(psi(x_0,t))   Im(psi(x_0,t))    Re(psi(x_n,t))   Im(psi(x_n,t))
2.25  -5.238081734712897e-16  -1.401079600791305e-16  -1.0368478771579865e-15  -5.128336431613682e-16
2.2600000000000002  -7.761810969732003e-16  5.273767377538883e-16  -2.879008959313512e-16  8.179218327020634e-16
2.27  -5.960055880223803e-18  3.553305857126651e-18  1.2702195078943167e-15  8.907239136385646e-16
2.2800000000000002  -3.5348185518111077e-16  1.6857422445328007e-17  9.199296989379207e-16  1.9477120819648612e-16
2.29  -2.0884449094338134e-16  -4.248269820694152e-16  1.242418943607463e-16  -1.7101323456223214e-16
2.3000000000000003  -6.95973050009375e-16  -4.898609657287334e-16  -3.6128046930924133e-16  -1.723768948226889e-16
2.31  1.1095812233984121e-16  3.2161574082200905e-16  -4.0939512520388623e-16  8.580411146094481e-16
2.32  6.280277731060228e-17  -3.2826779911610976e-16  -1.3051409169003842e-17  6.217462751105249e-16
2.33  -5.5479061169920603e-17  -1.6080787041100453e-16  7.289857202025075e-16  5.994350832408193e-16
2.34  3.140545756876031e-16  3.896255378970707e-17  -6.441914499025666e-17  -1.554779116253144e-16
2.35  -1.159988990961118e-16  -2.216686234023102e-16  5.0438284413650573e-17  2.6075498783070325e-16
2.36  -1.2013056901207718e-16  -4.454030817626031e-16  -3.1382221283570265e-16  9.015474593657768e-17
2.37  -4.543380794411149e-16  3.354982214690491e-16  -4.900984147224569e-16  3.568180566118101e-16
2.38  -1.1141064130326426e-15  -7.575987546350039e-16  4.781986475293071e-16  4.904393297875711e-16
2.39  1.0775590383147695e-16  6.143504813668523e-16  3.406526365803586e-16  3.139307650489163e-16
2.4  8.229626094583333e-16  1.879537785116542e-16  6.051983792619135e-16  6.086075299130555e-16
2.41  -2.0648177296178934e-17  -6.985969044589005e-16  -6.079460443501248e-16  -4.777135772582082e-16
2.42  -1.022846672014083e-15  2.2204005531836853e-16  -1.649616281291686e-17  3.652883285865203e-16
2.43  -3.848765580225851e-17  9.923645624827352e-16  3.2483321775584574e-16  2.2642021812916075e-16
2.44  2.512517983770009e-16  3.672303529058168e-16  -1.533434855341399e-17  1.0108748272179405e-15
2.45  1.7512455991090136e-16  -4.921744219640883e-16  5.487898666843903e-16  -6.8669539403085e-17
2.46  2.1272345344015055e-16  -3.207066339817038e-16  -2.0906668151163397e-16  -1.3386889445313484e-16
2.47  -1.0971150076649805e-15  3.9557367825873565e-16  6.390998117280518e-16  -4.456507030399767e-16
