t   Re(psi(x_0,t))   Im(psi(x_0,t))    Re(psi(x_n,t))   Im(psi(x_n,t))
1.98  2.097917405919651e-16  -1.85544984021773e-16  3.5850477958932684e-16  -4.498980330177349e-16
1.99  1.7143927464737537e-17  -4.8806507054323595e-17  2.5048521234504073e-16  -3.2394091875777095e-16
2.0  9.011814695491973e-16  2.3449612845193834e-17  6.028152080612808e-16  -2.474739245627009e-16
2.0100000000000002  4.275684796167985e-16  -4.466127148348377e-16  -7.41615812963664e-17  7.256996768370538e-16
2.02  3.9016758058408536e-16  -5.105325652245046e-16  -5.626289603150916e-16  -1.0993870749076404e-16
2.0300000000000002  1.0993496166201023e-16  -4.729216639622578e-16  2.0286531196791794e-16  1.7820135058340782e-16
2.04  -8.276939424338964e-16  1.1104982294552653e-16  -1.0115334007551255e-15  1.62789915650165e-16
2.05  -2.315643309322813e-16  -1.2357836115314209e-15  5.90654008957895e-17  -2.293040102778266e-16
2.06  -1.7648957526220212e-17  -1.4898175584315656e-16  7.517868418445261e-16  3.3389493503746615e-16
2.07  -1.6936352784228607e-16  -3.078149594785938e-16  -2.431727878373112e-16  -6.810067566854133e-16
2.08  -2.5022992921869395e-16  -1.0239491431585821e-17  8.153239026110922e-17  2.504626193207143e-16
2.09  -3.2157986165947276e-16  -5.141924474065763e-16  2.643746937234814e-16  4.484469326419454e-16
2.1  4.211662069931992e-17  -2.1942572453766426e-16  -3.009495563558397e-17  -1.8237762733583896e-16
2.11  -5.131794731151775e-16  3.905753997815259e-16  -1.5393931672292038e-16  2.822147148447877e-16
2.12  -8.657818842820823e-17  -9.220751165409828e-17  1.6150645018709644e-16  -6.451376715821043e-16
2.13  -1.6141450908990177e-16  3.456888802365243e-17  6.650415852686094e-17  -4.358694988755527e-16
2.14  3.7937763212137555e-16  -1.4091274146715453e-17  -1.36618755869205e-16  -1.1458465515564633e-16
2.15  3.5730599508838843e-16  -4.5019891627777855e-16  -7.658646031524025e-16  3.898288986996395e-16
2.16  1.7569627420196164e-16  -2.2113611743001743e-16  -1.0592255085044004e-17  1.777797296967988e-16
