t   Re(psi(x_0,t))   Im(psi(x_0,t))    Re(psi(x_n,t))   Im(psi(x_n,t))
0.165  9.187256303121773e-17  -1.68081548268065e-16  5.20129688786465e-16  3.533109781117693e-16
0.166  2.1448172044524266e-16  -1.0704483467629988e-17  4.741015239681667e-16  1.7070760223913184e-16
0.167  8.259197329476712e-17  -2.3511864846742915e-16  6.821607374338755e-16  3.0502340081649293e-16
0.168  -1.3146122811615386e-16  1.4119681893539914e-16  1.0908721964324372e-15  -2.8744573362590996e-16
0.169  4.3641772653420924e-16  3.9754573313602384e-16  6.565409783130527e-16  -1.0142203739836806e-15
0.17  9.147820929692195e-16  -2.420531161597136e-16  5.167830558436942e-18  -9.805865694837653e-16
0.171  4.882205147249218e-16  -8.680146953698925e-16  -2.3025992154128214e-16  -8.262910248864113e-16
0.17200000000000001  2.495938068380749e-18  -9.884544021881374e-16  -6.054603759684949e-16  -6.2991033722823185e-16
0.17300000000000001  -6.098337373785411e-16  -1.044973594823871e-15  -4.97287939317302e-16  -1.1105033644798135e-16
0.17400000000000002  -1.312547638632555e-15  -3.7985974426501274e-16  -1.3248130158939071e-16  -4.0425115603979667e-16
0.17500000000000002  -1.004006498778465e-15  6.6110466815826595e-16  -8.206339513624366e-16  -7.333647869485299e-16
0.176  -3.4590407749034105e-17  6.280576967342384e-16  -1.5371820620347015e-15  3.367396049864149e-16
0.177  -8.124280088784575e-17  -1.8267660498170673e-17  -5.441807654542248e-16  1.3791021374564005e-15
0.178  -5.441573984588883e-16  2.8475112263105873e-16  5.727753400263369e-16  7.903504327159085e-16
0.179  -2.0274547577666876e-16  8.667170988073794e-16  3.2472714929051356e-16  6.991174929473421e-17
0.18  4.175774706755024e-16  6.99522407225054e-16  -3.941152582455589e-17  3.1597556060911404e-16
0.181  6.5936096009173235e-16  2.8875329376101906e-16  2.8526943562745834e-16  6.403020277364111e-16
0.182  5.450196119354508e-16  -1.6006910985272977e-16  7.764472833363351e-16  4.005261853745368e-16
0.183  1.110268935272787e-16  -2.652931120088612e-16  9.568608002163735e-16  -2.833766966760257e-16
0.184  7.279156560687705e-17  1.1107967093637544e-16  3.3016642738626455e-16  -9.044731281162517e-16
0.185  4.586666991319615e-16  -4.388090194109789e-17  -3.8968498423705613e-16  -4.64338478004582e-16
0.186  2.472033245237652e-16  -4.84622072201103e-16  -1.5131629923981827e-17  9.778916332629403e-17
0.187  -9.692813590952817e-17  -3.1104300430832e-16  3.5622175950242547e-16  -3.1591446879309727e-16
0.188  1.7297379597248256e-17  -2.4194774802936953e-16  -9.787441827381627e-17  -5.759365319885178e-16
0.189  -1.9920870024072068e-16  -2.1684524827125837e-16  -2.3486655869123153e-16  -2.5621094931069e-16
0.19  -4.9019070845601366e-17  1.293795531810192e-16  -2.6420902668768713e-16  -2.341943169956144e-16
0.191  3.691224789873617e-16  -1.92637934714113e-16  -3.9851936413859503e-16  6.53124843893018e-17
0.192  -1.0102666891115272e-16  -5.494675912016765e-16  8.721023781787816e-17  2.081246843426531e-16
0.193  -2.1985155464875653e-16  -1.6070355888898605e-16  1.3910804777473396e-16  -2.750648699292677e-16
0.194  -1.0514001787740074e-16  -4.142968127333596e-16  -1.642247676731391e-16  -2.2613338666454534e-16
0.195  -7.507607428826073e-16  -3.6336523707477335e-16  7.788140432056246e-17  -3.3856759865542414e-16
0.196  -6.724997146398723e-16  4.535637151668559e-16  -4.559824983212067e-16  -8.289387656293866e-16
0.197  1.5310981648995182e-17  3.3854718002476936e-16  -1.212344138130813e-15  -8.584923301162759e-17
0.198  -1.5625400468237329e-16  -1.4706351229835215e-17  -7.231191260176705e-16  6.675212275018764e-16
0.199  -3.0278704782227554e-16  1.0435908938555315e-16  -3.0951543794817434e-16  6.480355443438971e-16
0.2  -5.075045196770687e-16  2.9981268315947647e-16  1.9870330914737128e-17  8.372217935504352e-16
0.201  -3.9409035206158034e-16  1.1513890786607742e-15  4.0289282343112123e-16  4.141158197208294e-16
0.202  1.1070658565975704e-15  1.1872525492399341e-15  -1.2344908442945895e-16  2.950050612147959e-16
0.203  1.2332414214767903e-15  -4.861234637616157e-16  3.7357233135796483e-16  1.1387875943243347e-15
0.20400000000000001  -9.448831181886746e-17  -3.9231663869010115e-16  1.6788508734482162e-15  1.636271929711119e-16
0.20500000000000002  5.094148487673223e-16  4.0310649468899947e-16  5.877342390896806e-16  -1.3355410096451601e-15
0.20600000000000002  9.652282074267742e-16  -8.111887427351919e-16  -5.87251882165056e-16  -3.2177900664568623e-16
0.20700000000000002  -3.8949181001974274e-16  -1.0627963453827097e-15  4.1056390334743506e-16  1.4171312926232312e-16
0.20800000000000002  -4.805338170307901e-16  -3.502792161238658e-18  3.0319906143005134e-16  -7.510270616186901e-16
0.209  -8.583902123789914e-17  -1.4760906554686736e-16  -3.8560915047910473e-16  -4.0136272784808116e-16
0.21  -3.1909933055397784e-16  1.3341641919477293e-16  -1.6418157484585537e-17  -3.057010681865962e-16
0.211  5.985862904796219e-16  3.040350168564659e-16  -4.792495607230028e-16  -6.980825689133015e-16
0.212  6.464872127161718e-16  -1.0813116887092026e-15  -8.281784092519744e-16  4.8292181739571435e-17
0.213  -9.059061300358435e-16  -1.1667549727228011e-15  -4.010050499942496e-17  2.0436747928593824e-16
0.214  -1.0363137463798171e-15  8.054293420060044e-17  -2.723270537288569e-16  -4.615449374624589e-16
0.215  -4.345417949131599e-16  3.0238907034378313e-17  -8.390749375446641e-16  1.3929264071597288e-17
0.216  -9.385545877304953e-16  1.5938920423190069e-18  -4.2334769410661077e-16  4.3049152309502924e-16
0.217  -1.0368571765307295e-15  8.352901280984453e-16  -3.850176318756185e-16  2.0457630242918816e-16
0.218  -2.9866833253372606e-16  1.3571950264765756e-15  -7.119075827597351e-16  4.2910223091830135e-16
0.219  5.463755389172113e-16  1.1934325704888438e-15  -4.880734882882966e-16  1.0133490617875262e-15
0.22  9.589535506921232e-16  5.066496573311566e-16  1.5681069593379662e-16  1.2913296312273247e-15
0.221  6.586446617806804e-16  7.086878296258041e-17  9.328309711851987e-16  1.0910564390378037e-15
0.222  6.538472362498532e-16  1.912084879727828e-16  1.2992308539999623e-15  4.3467136415816173e-16
0.223  9.681155312739933e-16  -2.4380293729994596e-16  1.4207460421927105e-15  -2.1557538112309125e-16
0.224  5.011240807175786e-16  -7.576220641910208e-16  1.0428085945757186e-15  -1.0725381148859861e-15
0.225  4.271275242802515e-17  -5.520394521590037e-16  -4.8724717368297916e-17  -1.3069740003756022e-15
0.226  -3.32262326896399e-17  -5.114055981610378e-16  -5.663158163697866e-16  -3.853884708580021e-16
0.227  -4.0168222758212155e-16  -3.68103772122805e-16  7.545150151794533e-17  -1.295551588329943e-16
0.228  -2.318553963071359e-16  1.4542164910569e-16  -2.134557349963742e-16  -7.475516978728506e-16
0.229  2.1205374912628074e-16  -2.283071413751876e-16  -9.93762524305715e-16  -2.4868750848367066e-16
0.23  -5.000812949339257e-16  -6.560494686556542e-16  -6.037843281396958e-16  6.04037473791497e-16
0.231  -1.076909545589385e-15  3.144600505625916e-16  5.639867073037688e-17  3.837229061243121e-16
0.232  -1.0606243287823681e-16  1.0107824475556103e-15  -7.078186327053526e-17  7.043219440802473e-17
