t   Re(psi(x_0,t))   Im(psi(x_0,t))    Re(psi(x_n,t))   Im(psi(x_n,t))
0.17400000000000002  -1.3951513555543471e-15  8.517492267046123e-16  -9.845303281721866e-16  1.798116048185152e-15
0.17500000000000002  -1.412064909445121e-15  8.70397504071363e-16  -9.662610454941818e-16  1.8239947092053526e-15
0.176  -1.4190038033490282e-15  8.87744738831131e-16  -9.562923551889156e-16  1.827921245105109e-15
0.177  -1.4124985903141152e-15  8.96418356211015e-16  -9.552961081802867e-16  1.8394616781088328e-15
0.178  -1.412064909445121e-15  9.324138683375338e-16  -9.377096656880335e-16  1.8572457465413466e-15
0.179  -1.4237742929079644e-15  9.510621457042845e-16  -9.265506132708223e-16  1.8494692549436136e-15
0.18  -1.4281111015979064e-15  9.766493169749424e-16  -8.8894185824784e-16  1.8661082975727627e-15
0.181  -1.427243739859918e-15  1.0065732969355423e-15  -8.788524773687103e-16  1.8665272823551755e-15
0.182  -1.4255090163839412e-15  1.0417014473240727e-15  -8.625011203654381e-16  1.869703571326546e-15
0.183  -1.4255090163839412e-15  1.0807327255335508e-15  -8.392482870660629e-16  1.8834378128458805e-15
0.184  -1.4285447824669006e-15  1.117595599398058e-15  -8.227151139504531e-16  1.8905811145336624e-15
0.185  -1.422690090735479e-15  1.137111238502797e-15  -7.987107003896363e-16  1.8894999154290816e-15
0.186  -1.4196543246525195e-15  1.158361601083513e-15  -7.899952404569176e-16  1.895605204643544e-15
0.187  -1.4233406120389702e-15  1.1718057080223332e-15  -7.895221011362215e-16  1.8965030061740942e-15
0.188  -1.4200880055215137e-15  1.1965255175550027e-15  -7.842147388468551e-16  1.8919194820485837e-15
0.189  -1.4296289846393861e-15  1.2195106036116954e-15  -7.985691428378254e-16  1.8776755121983323e-15
0.19  -1.4365678785432934e-15  1.2355567957644809e-15  -8.080324044498439e-16  1.870818262649396e-15
0.191  -1.4231237716044731e-15  1.2771901591879242e-15  -8.277063594164426e-16  1.8644296507804677e-15
0.192  -1.4003555259822775e-15  1.2984405217686401e-15  -8.368302277350326e-16  1.8631220009617136e-15
0.193  -1.3860440573054689e-15  1.3400738851920835e-15  -8.524525328637317e-16  1.8627556693094457e-15
0.194  -1.3505906462651929e-15  1.3487475025719675e-15  -8.708571481831072e-16  1.863043058097844e-15
0.195  -1.3417001884508117e-15  1.3743346738426254e-15  -8.735075417814466e-16  1.865648738670113e-15
0.196  -1.3265213580360147e-15  1.3977534407683123e-15  -8.816327985154533e-16  1.8649680012359427e-15
0.197  -1.313185671314443e-15  1.4059933772792022e-15  -9.11244427208036e-16  1.8950769577565803e-15
0.198  -1.2700344248495199e-15  1.412064909445121e-15  -9.390405647401605e-16  1.9102950766719966e-15
0.199  -1.240327285323417e-15  1.40989650510015e-15  -9.457313558412234e-16  1.9476373688372016e-15
0.2  -1.2161495768769903e-15  1.4085954624931674e-15  -9.561217468903126e-16  1.9853629373364315e-15
0.201  -1.2061749168901237e-15  1.4146669946590862e-15  -9.666089435771524e-16  2.0417878607974437e-15
0.202  -1.1760340964950267e-15  1.4016565685892601e-15  -9.667394782447227e-16  2.0942955876963354e-15
0.203  -1.1825393095299397e-15  1.3916819086023935e-15  -9.790977523068747e-16  2.147887126810215e-15
0.20400000000000001  -1.1935439615806676e-15  1.382140929484521e-15  -9.756728492655711e-16  2.2128512172151303e-15
0.20500000000000002  -1.2055243955866324e-15  1.369130503414695e-15  -9.787250527944926e-16  2.2743739951648325e-15
0.20600000000000002  -1.2051991349348867e-15  1.3652273755937472e-15  -9.645792259218042e-16  2.3376179962193548e-15
0.20700000000000002  -1.2203237552410595e-15  1.3608905669038052e-15  -9.482626170849496e-16  2.3789237145298457e-15
0.20800000000000002  -1.2357465311446658e-15  1.3465790982269965e-15  -9.331879173262499e-16  2.4196244181754646e-15
0.209  -1.2651555150733351e-15  1.3231603313013096e-15  -9.048465032814684e-16  2.450106094848418e-15
0.21  -1.2765938479930572e-15  1.3027773304585821e-15  -8.763652153514381e-16  2.4641044336403382e-15
0.211  -1.3143240835955528e-15  1.3097162243624894e-15  -8.494034764212009e-16  2.510781495394764e-15
0.212  -1.3544937740861407e-15  1.3192572034803618e-15  -8.257941351635486e-16  2.52652619700184e-15
0.213  -1.389621924474671e-15  1.3309665869432052e-15  -7.69187438539573e-16  2.537243262568003e-15
0.214  -1.423882713125213e-15  1.341374927799066e-15  -7.2838617471935e-16  2.5469322082482185e-15
0.215  -1.4631308317691882e-15  1.35828848168984e-15  -6.746160113926793e-16  2.5737066004321352e-15
0.216  -1.4968495193334874e-15  1.3912482277333993e-15  -6.315291873040177e-16  2.553048628303887e-15
0.217  -1.5106188869240533e-15  1.444157293750692e-15  -5.951523979192947e-16  2.566378331582186e-15
0.218  -1.5329534516772547e-15  1.4602034859034774e-15  -5.640098010337015e-16  2.555731867366029e-15
0.219  -1.5601669262066409e-15  1.5040052536718918e-15  -5.483437372321015e-16  2.5543544868549466e-15
0.22  -1.5750204959696923e-15  1.536964999715451e-15  -5.340510417581642e-16  2.543224431329839e-15
0.221  -1.5822846505253452e-15  1.5846698953048133e-15  -5.058563466009993e-16  2.549711257173711e-15
0.222  -1.6018002896300843e-15  1.6341095143701523e-15  -4.997160801892368e-16  2.5354798501871738e-15
0.223  -1.6020171300645814e-15  1.6649008560687406e-15  -4.695106535495221e-16  2.5101817361136694e-15
0.224  -1.5963792787676567e-15  1.7113047090511202e-15  -4.4178002539582185e-16  2.5043641792066666e-15
0.225  -1.5896572252982466e-15  1.7351571568458013e-15  -4.2855697882932623e-16  2.492195356115125e-15
0.226  -1.5675395009795423e-15  1.7806936480901925e-15  -4.1885899748854145e-16  2.491648583122476e-15
0.227  -1.5723099905384785e-15  1.8305669480245257e-15  -4.092778357564701e-16  2.4765650570360437e-15
0.228  -1.575345756621438e-15  1.8691645453650096e-15  -4.103700694859652e-16  2.472876717559896e-15
0.229  -1.5814172887873568e-15  1.916869440954372e-15  -4.2650727530615337e-16  2.462418781539446e-15
0.23  -1.5725268309729756e-15  1.9424566122250297e-15  -4.479104402811671e-16  2.455778262723409e-15
0.231  -1.5629858518551032e-15  1.981921571303502e-15  -4.485048173548942e-16  2.4464499556879034e-15
0.232  -1.5493249044817858e-15  2.0257233390719165e-15  -4.3182062368673974e-16  2.474954174288321e-15
0.233  -1.5434702127503641e-15  2.0712598303163077e-15  -4.3217207095009116e-16  2.4653189174410786e-15
0.234  -1.5256892971216018e-15  2.1007501294079134e-15  -4.185472272058525e-16  2.4764012972693615e-15
0.23500000000000001  -1.502270530195915e-15  2.136311960665438e-15  -4.1437729518557473e-16  2.4685171475995324e-15
0.23600000000000002  -1.4693107841523556e-15  2.2017977718835624e-15  -4.247142504078866e-16  2.472971318468085e-15
0.23700000000000002  -1.4502288259166107e-15  2.252538433555884e-15  -4.369463696474754e-16  2.486028506469962e-15
0.23800000000000002  -1.433748952894831e-15  2.2907023500273738e-15  -4.3954895051872654e-16  2.5080949891808445e-15
0.23900000000000002  -1.3912482277333993e-15  2.3358051604027708e-15  -4.357815774578372e-16  2.5124377541237277e-15
0.24  -1.3708652268906718e-15  2.3609586508044345e-15  -4.53755347970054e-16  2.524803379569397e-15
0.241  -1.3292318634672284e-15  2.390015269027046e-15  -4.535579047892509e-16  2.5475614626654597e-15
0.242  -1.2923689896027213e-15  2.4195055681186517e-15  -4.2924314816632445e-16  2.5765490078996498e-15
0.243  -1.2450977748823533e-15  2.4424906541753444e-15  -4.3625506581462255e-16  2.573933381383628e-15
0.244  -1.1913213471270723e-15  2.463307335887066e-15  -4.448224361842912e-16  2.6183230758923553e-15
0.245  -1.1587952819525071e-15  2.467860985011505e-15  -4.449829501976474e-16  2.648904793434874e-15
0.246  -1.1115240672321391e-15  2.4617894528455864e-15  -4.3301149863400376e-16  2.6638172000799137e-15
0.247  -1.0655538951187538e-15  2.4834734962952965e-15  -4.2937682475545516e-16  2.7084179072352235e-15
0.248  -1.0087417012805133e-15  2.4943155180201515e-15  -4.167222090561009e-16  2.7388749385481174e-15
0.249  -9.853229343548264e-16  2.480004049343343e-15  -4.024562645753046e-16  2.7889433281575042e-15
0.25  -9.410874857174178e-16  2.475884081087898e-15  -3.8463892068865513e-16  2.817356041335684e-15
0.251  -9.107298248878237e-16  2.4665599424045226e-15  -3.4619938924053294e-16  2.854898805289606e-15
0.252  -8.799384831892354e-16  2.437720164616408e-15  -3.0961789368833975e-16  2.9026739194592236e-15
0.253  -8.595554823465079e-16  2.418204525511669e-15  -2.618217757696108e-16  2.942058888537488e-15
0.254  -8.409072049797572e-16  2.422107653332617e-15  -2.24514155803089e-16  2.9803158854654968e-15
0.255  -8.25294693695966e-16  2.4060614611798314e-15  -1.745498283905065e-16  3.01090901719574e-15
0.256  -8.114169058881515e-16  2.4082298655248024e-15  -1.2367797583022092e-16  3.0260435376163052e-15
0.257  -8.092485015431805e-16  2.3969541629309532e-15  -4.221766099444491e-17  3.047342233126001e-15
0.258  -8.057790545912269e-16  2.3826426942541445e-15  3.5375185652190235e-17  3.0833359899526416e-15
0.259  -7.953707137353661e-16  2.3869795029440866e-15  1.092967791478056e-16  3.0770999180178034e-15
